LocationID,PlantName,ProductID,ProductName,Price,Product,EffectiveDate,Quantity
4335-111,SOUTH RUSSELLVILLE LIMESTONE,28191,NO. 8 STONE,31.25,28191-NO. 8 STONE,7/25/2025 0:00,1000000
4335-111,SOUTH RUSSELLVILLE LIMESTONE,28341,DOT 89,31.25,28341-DOT 89,1/1/2025 0:00,1000000
4335-111,SOUTH RUSSELLVILLE LIMESTONE,31331,Stone Sand,28.25,31331-Stone Sand,1/1/2025 0:00,1000000
4336-111,LACON LIMESTONE,15031,1 IN CRUSHED STONE BASE,23.25,15031-1 IN CRUSHED STONE BASE,1/1/2025 0:00,1000000
4336-111,LACON LIMESTONE,24151,4 UNWASHED,29,24151-4 UNWASHED,1/1/2025 0:00,1000000
4336-111,LACON LIMESTONE,24161,DOT 4,29,24161-DOT 4,1/1/2025 0:00,1000000
4336-111,LACON LIMESTONE,25151,5 UNWASHED,29,25151-5 UNWASHED,1/1/2025 0:00,1000000
4336-111,LACON LIMESTONE,25291,DOT 57,29,25291-DOT 57,1/1/2025 0:00,1000000
4336-111,LACON LIMESTONE,26291,DOT 67,29,26291-DOT 67,1/1/2025 0:00,1000000
4337-111,CHEROKEE LIMESTONE,24161,DOT 4,29,24161-DOT 4,1/1/2025 0:00,1000000
4337-111,CHEROKEE LIMESTONE,25291,DOT 57,29,25291-DOT 57,1/1/2025 0:00,1000000
4337-111,CHEROKEE LIMESTONE,26271,67 Unwashed,29,26271-67 Unwashed,1/1/2025 0:00,1000000
4337-111,CHEROKEE LIMESTONE,26291,DOT 67,29,26291-DOT 67,1/1/2025 0:00,1000000
4337-111,CHEROKEE LIMESTONE,27261,7 Unwashed,31.25,27261-7 Unwashed,1/1/2025 0:00,1000000
4337-111,CHEROKEE LIMESTONE,27271,DOT 7,31.25,27271-DOT 7,1/1/2025 0:00,1000000
4337-111,CHEROKEE LIMESTONE,28341,DOT 89,31.25,28341-DOT 89,1/1/2025 0:00,1000000
4337-111,CHEROKEE LIMESTONE,31331,Stone Sand,28.25,31331-Stone Sand,1/1/2025 0:00,1000000
4341-111,GLENCOE LIMESTONE,15031,1-1/2 IN CRUSHED STONE BASE,28.5,15031-1-1/2 IN CRUSHED STONE BASE,1/1/2025 0:00,1000000
4341-111,GLENCOE LIMESTONE,24161,DOT 4,33.25,24161-DOT 4,1/1/2025 0:00,1000000
4341-111,GLENCOE LIMESTONE,25281,NO.57 STONE UNWASHED,0,25281-NO.57 STONE UNWASHED,1/17/2025 0:00,1000000
4341-111,GLENCOE LIMESTONE,25291,DOT 57,33.25,25291-DOT 57,1/1/2025 0:00,1000000
4341-111,GLENCOE LIMESTONE,26291,DOT 67,33.75,26291-DOT 67,1/1/2025 0:00,1000000
4341-111,GLENCOE LIMESTONE,28181,8 Unwashed,35.5,28181-8 Unwashed,1/1/2025 0:00,1000000
4341-111,GLENCOE LIMESTONE,28341,#89 Washed,35.5,28341-#89 Washed,1/1/2025 0:00,1000000
4342-111,OHATCHEE LIMESTONE,24161,DOT 4,33.25,24161-DOT 4,1/1/2025 0:00,1000000
4342-111,OHATCHEE LIMESTONE,25291,DOT 57,33.25,25291-DOT 57,1/1/2025 0:00,1000000
4342-111,OHATCHEE LIMESTONE,26291,DOT 67,33.75,26291-DOT 67,1/1/2025 0:00,1000000
4342-111,OHATCHEE LIMESTONE,27271,DOT 7,35.5,27271-DOT 7,1/1/2025 0:00,1000000
4342-111,OHATCHEE LIMESTONE,31331,Stone Sand,31.75,31331-Stone Sand,1/1/2025 0:00,1000000
4343-111,DOLCITO LIMESTONE,24151,4 UNWASHED,33.65,24151-4 UNWASHED,1/1/2025 0:00,1000000
4343-111,DOLCITO LIMESTONE,25151,5 UNWASHED,33.65,25151-5 UNWASHED,1/1/2025 0:00,1000000
4343-111,DOLCITO LIMESTONE,25281,57 Unwashed,33.65,25281-57 Unwashed,1/1/2025 0:00,1000000
4343-111,DOLCITO LIMESTONE,25291,DOT 57,33.65,25291-DOT 57,1/1/2025 0:00,1000000
4343-111,DOLCITO LIMESTONE,26291,DOT 67,33.65,26291-DOT 67,1/1/2025 0:00,1000000
4343-111,DOLCITO LIMESTONE,27261,7 Unwashed,35.3,27261-7 Unwashed,1/1/2025 0:00,1000000
4343-111,DOLCITO LIMESTONE,27271,DOT 7,35.3,27271-DOT 7,1/1/2025 0:00,1000000
4344-111,TUSCALOOSA LIMESTONE,24161,DOT 4,35.4,24161-DOT 4,1/1/2025 0:00,1000000
4344-111,TUSCALOOSA LIMESTONE,25291,DOT 57,35.4,25291-DOT 57,1/1/2025 0:00,1000000
4344-111,TUSCALOOSA LIMESTONE,26291,DOT 67,35.4,26291-DOT 67,1/1/2025 0:00,1000000
4344-111,TUSCALOOSA LIMESTONE,27271,DOT 7,36.55,27271-DOT 7,1/1/2025 0:00,1000000
4344-111,TUSCALOOSA LIMESTONE,28341,DOT 89,36.55,28341-DOT 89,1/1/2025 0:00,1000000
4344-111,TUSCALOOSA LIMESTONE,31331,Stone Sand,31.25,31331-Stone Sand,1/1/2025 0:00,1000000
4345-111,BESSEMER LIMESTONE,24151,4 UNWASHED,33.65,24151-4 UNWASHED,1/1/2025 0:00,1000000
4345-111,BESSEMER LIMESTONE,24161,DOT 4,33.65,24161-DOT 4,1/1/2025 0:00,1000000
4345-111,BESSEMER LIMESTONE,25151,5 UNWASHED,33.65,25151-5 UNWASHED,1/1/2025 0:00,1000000
4345-111,BESSEMER LIMESTONE,25281,57 Unwashed,33.65,25281-57 Unwashed,1/1/2025 0:00,1000000
4345-111,BESSEMER LIMESTONE,25291,DOT 57,33.65,25291-DOT 57,1/1/2025 0:00,1000000
4345-111,BESSEMER LIMESTONE,26291,DOT 67,33.65,26291-DOT 67,1/1/2025 0:00,1000000
4345-111,BESSEMER LIMESTONE,28341,DOT 89,35.3,28341-DOT 89,1/1/2025 0:00,1000000
4345-111,BESSEMER LIMESTONE,31331,Stone Sand,29.8,31331-Stone Sand,1/1/2025 0:00,1000000
4346-141,WEST POINT YARD,24151,NO. 4 STONE UNWASHED,34.5,24151-NO. 4 STONE UNWASHED,5/7/2025 0:00,1000000
4346-141,WEST POINT YARD,25291,#57,34.5,25291-#57,8/1/2024 0:00,1000000
4346-141,WEST POINT YARD,26291,DOT 67,34.5,26291-DOT 67,8/1/2024 0:00,1000000
4346-141,WEST POINT YARD,27271,DOT 7,35.5,27271-DOT 7,8/1/2024 0:00,1000000
4346-141,WEST POINT YARD,28341,DOT #89,35.5,28341-DOT #89,8/1/2024 0:00,1000000
4347-111,FORT PAYNE LIMESTONE,24161,DOT 4,26.95,24161-DOT 4,1/1/2025 0:00,1000000
4347-111,FORT PAYNE LIMESTONE,25151,5 UNWASHED,26.95,25151-5 UNWASHED,1/1/2025 0:00,1000000
4347-111,FORT PAYNE LIMESTONE,25291,DOT 57,26.95,25291-DOT 57,1/1/2025 0:00,1000000
4347-111,FORT PAYNE LIMESTONE,26291,DOT 67,26.95,26291-DOT 67,1/1/2025 0:00,1000000
4347-111,FORT PAYNE LIMESTONE,27271,NO. 7 WASHED,30.6,27271-NO. 7 WASHED,1/1/2025 0:00,1000000
4347-111,FORT PAYNE LIMESTONE,28341,DOT 89,31.65,28341-DOT 89,1/1/2025 0:00,1000000
4347-111,FORT PAYNE LIMESTONE,31331,Stone Sand - Screw,24.95,31331-Stone Sand - Screw,1/1/2025 0:00,1000000
4348-111,LAKESHORE LIMESTONE,24161,DOT 4,33.65,24161-DOT 4,1/1/2025 0:00,1000000
4348-111,LAKESHORE LIMESTONE,25291,DOT 57,33.65,25291-DOT 57,1/1/2025 0:00,1000000
4348-111,LAKESHORE LIMESTONE,26291,DOT 67,33.65,26291-DOT 67,1/1/2025 0:00,1000000
4348-111,LAKESHORE LIMESTONE,28341,DOT 89,35.3,28341-DOT 89,1/1/2025 0:00,1000000
4348-111,LAKESHORE LIMESTONE,31331,Stone Sand,29.8,31331-Stone Sand,1/1/2025 0:00,1000000
4351-111,PRIDE LIMESTONE,24151,4 UNWASHED,29.65,24151-4 UNWASHED,1/1/2025 0:00,1000000
4351-111,PRIDE LIMESTONE,24161,NO. 4 WASHED,29.65,24161-NO. 4 WASHED,1/1/2025 0:00,1000000
4351-111,PRIDE LIMESTONE,25261,#57,29.65,25261-#57,1/1/2025 0:00,1000000
4351-111,PRIDE LIMESTONE,25291,DOT 57,29.65,25291-DOT 57,1/1/2025 0:00,1000000
4351-111,PRIDE LIMESTONE,26291,DOT 67,29.65,26291-DOT 67,1/1/2025 0:00,1000000
4351-111,PRIDE LIMESTONE,27271,DOT 7,31.25,27271-DOT 7,1/1/2025 0:00,1000000
4351-111,PRIDE LIMESTONE,28341,DOT 89,31.25,28341-DOT 89,1/1/2025 0:00,1000000
4351-111,PRIDE LIMESTONE,31331,Stone Sand,28.25,31331-Stone Sand,1/1/2025 0:00,1000000
4352-111,HELENA LIMESTONE,24151,4 UNWASHED,33.65,24151-4 UNWASHED,1/1/2025 0:00,1000000
4352-111,HELENA LIMESTONE,24161,NO. 4 WASHED,33.65,24161-NO. 4 WASHED,1/1/2025 0:00,1000000
4352-111,HELENA LIMESTONE,25291,DOT 57,33.65,25291-DOT 57,1/1/2025 0:00,1000000
4352-111,HELENA LIMESTONE,26291,DOT 67,33.65,26291-DOT 67,1/1/2025 0:00,1000000
4352-111,HELENA LIMESTONE,28341,DOT 89,35.3,28341-DOT 89,1/1/2025 0:00,1000000
4352-111,HELENA LIMESTONE,31331,Stone Sand,29.8,31331-Stone Sand,1/1/2025 0:00,1000000
4353-111,CHILDERSBURG LIMESTONE,24161,DOT 4,33.4,24161-DOT 4,1/1/2025 0:00,1000000
4353-111,CHILDERSBURG LIMESTONE,25151,NO. 5 UNWASHED,33.4,25151-NO. 5 UNWASHED,1/1/2025 0:00,1000000
4353-111,CHILDERSBURG LIMESTONE,25291,DOT 57,33.4,25291-DOT 57,1/1/2025 0:00,1000000
4353-111,CHILDERSBURG LIMESTONE,26291,DOT 67,33.4,26291-DOT 67,1/1/2025 0:00,1000000
4353-111,CHILDERSBURG LIMESTONE,28341,DOT 89,35.05,28341-DOT 89,1/1/2025 0:00,1000000
4354-111,CALERA LIMESTONE,15381,PERMEABLE BASE,29.85,15381-PERMEABLE BASE,1/1/2025 0:00,1000000
4354-111,CALERA LIMESTONE,23071,DOT 3,33.4,23071-DOT 3,1/1/2025 0:00,1000000
4354-111,CALERA LIMESTONE,24161,DOT 4,33.4,24161-DOT 4,1/1/2025 0:00,1000000
4354-111,CALERA LIMESTONE,25291,DOT 57,33.4,25291-DOT 57,1/1/2025 0:00,1000000
4354-111,CALERA LIMESTONE,26291,DOT 67,33.4,26291-DOT 67,1/1/2025 0:00,1000000
4354-111,CALERA LIMESTONE,27261,7 Unwashed,35.05,27261-7 Unwashed,1/1/2025 0:00,1000000
4354-111,CALERA LIMESTONE,27271,DOT 7,35.05,27271-DOT 7,1/1/2025 0:00,1000000
4354-111,CALERA LIMESTONE,28191,DOT 8,35.05,28191-DOT 8,1/1/2025 0:00,1000000
4354-111,CALERA LIMESTONE,28341,DOT 89,35.05,28341-DOT 89,1/1/2025 0:00,1000000
4358-111,ROBERTA LIMESTONE,15031,"1""  CRUSHER RUN",25.85,"15031-1""  CRUSHER RUN",1/1/2025 0:00,1000000
4358-111,ROBERTA LIMESTONE,24161,NO. 4 WASHED,28.15,24161-NO. 4 WASHED,1/1/2025 0:00,1000000
4358-111,ROBERTA LIMESTONE,25291,DOT 57,28.15,25291-DOT 57,1/1/2025 0:00,1000000
4358-111,ROBERTA LIMESTONE,26291,#67 Washed,28.4,26291-#67 Washed,1/1/2025 0:00,1000000
4358-111,ROBERTA LIMESTONE,27271,NO. 7 WASHED,29.3,27271-NO. 7 WASHED,1/1/2025 0:00,1000000
4358-111,ROBERTA LIMESTONE,28191,NO. 8 WASHED,29.3,28191-NO. 8 WASHED,1/1/2025 0:00,1000000
4358-111,ROBERTA LIMESTONE,28341,DOT 89,29.3,28341-DOT 89,1/1/2025 0:00,1000000
4358-111,ROBERTA LIMESTONE,31331,Stone Sand,25.8,31331-Stone Sand,1/1/2025 0:00,1000000
4362-111,SPEEDWAY QUARRY,24161,4 WASHED,33.25,24161-4 WASHED,1/1/2025 0:00,1000000
4362-111,SPEEDWAY QUARRY,25291,57 WASHED,33.25,25291-57 WASHED,1/1/2025 0:00,1000000
4362-111,SPEEDWAY QUARRY,26291,67 WASHED,33.75,26291-67 WASHED,1/1/2025 0:00,1000000
4362-111,SPEEDWAY QUARRY,27271,7 WASHED,35.5,27271-7 WASHED,1/1/2025 0:00,1000000
4363-113,COLDWATER QUARRY,28191,#8 QUARTZITE,45.7,28191-#8 QUARTZITE,1/1/2025 0:00,1000000
4376-116,REDSTONE,25281,57,30.25,"25281-"" 57""",1/1/2025 0:00,1000000
4376-116,REDSTONE,26271,67,31.25,"26271-"" 67""",1/1/2025 0:00,1000000
4404-141,EAST MEMPHIS SALES YARD,24161,NO 4 STONE,34,24161-NO 4 STONE,1/1/2025 0:00,1000000
4404-141,EAST MEMPHIS SALES YARD,25291,57 STONE,34,25291-57 STONE,1/1/2025 0:00,1000000
4404-141,EAST MEMPHIS SALES YARD,26291,#67 STONE,34,26291-#67 STONE,1/1/2025 0:00,1000000
4404-141,EAST MEMPHIS SALES YARD,27271,#7 / 78 STONE,35,27271-#7 / 78 STONE,1/1/2025 0:00,1000000
4404-141,EAST MEMPHIS SALES YARD,28341,#89 WASHED,34,28341-#89 WASHED,1/1/2025 0:00,1000000
4417-141,BLAKELEY ISLAND SALES YARD,24161,NO. 4 STONE WASHED,0,24161-NO. 4 STONE WASHED,7/24/2025 0:00,1000000
4417-141,BLAKELEY ISLAND SALES YARD,25291,NO. 57 STONE WASHED,0,25291-NO. 57 STONE WASHED,10/9/2012 0:00,1000000
4425-141,FLORIDA DIRECT SHIPMENTS,28341,#89 STONE,0,28341-#89 STONE,4/25/2024 0:00,1000000
4428-141,LUCEDALE SALES YARD,28191,NO. 8 WASHED,51.5,28191-NO. 8 WASHED,1/1/2025 0:00,1000000
4456-171,KENNER RECYCLE,25291,NO. 57 STONE WASHED,0,25291-NO. 57 STONE WASHED,9/24/2024 0:00,1000000
4531-111,GUNTERSVILLE,15031,1in Crusher Run,22.8,15031-1in Crusher Run,1/1/2025 0:00,1000000
4531-111,GUNTERSVILLE,24161,#4 Stone,22,24161-#4 Stone,1/1/2025 0:00,1000000
4531-111,GUNTERSVILLE,25291,#57 Stone,23.9,25291-#57 Stone,1/1/2025 0:00,1000000
4531-111,GUNTERSVILLE,26291,#67 Stone,23.9,26291-#67 Stone,1/1/2025 0:00,1000000
4532-111,SUMMIT QUARRY,15031,1in Crusher Run,23.05,15031-1in Crusher Run,1/1/2025 0:00,1000000
4532-111,SUMMIT QUARRY,24161,#4 Stone,22.25,24161-#4 Stone,1/1/2025 0:00,1000000
4532-111,SUMMIT QUARRY,25291,#57 Stone,24.15,25291-#57 Stone,1/1/2025 0:00,1000000
4532-111,SUMMIT QUARRY,26291,#67 Stone,24.15,26291-#67 Stone,1/1/2025 0:00,1000000
4532-111,SUMMIT QUARRY,28191,#8 Stone,24.15,28191-#8 Stone,1/1/2025 0:00,1000000
4533-113,BROOKSVILLE SAND,25291,#57 Stone,24.9,25291-#57 Stone,1/1/2025 0:00,1000000
4533-113,SGC BROOKSVILLE SAND PLANT,28341,#89 WASHED,0,28341-#89 WASHED,6/19/2024 0:00,1000000
4534-113,ADAMSVILLE,25291,#57 Limestone,32.15,25291-#57 Limestone,1/2/2025 0:00,1000000
4534-113,ADAMSVILLE,28341,NO. 89 STONE,36,28341-NO. 89 STONE,1/1/2025 0:00,1000000
4542-211,GUNTERSVILLE HMA,15031,"1""  CRUSHER RUN",0,"15031-1""  CRUSHER RUN",6/25/2025 0:00,1000000
4761-111,GURLEY LIMESTONE,15031,1-1/2 IN CRUSHED STONE BASE,19.5,15031-1-1/2 IN CRUSHED STONE BASE,1/1/2025 0:00,1000000
4761-111,GURLEY LIMESTONE,24161,DOT 4,25,24161-DOT 4,1/1/2025 0:00,1000000
4761-111,GURLEY LIMESTONE,25291,DOT 57,26.5,25291-DOT 57,1/1/2025 0:00,1000000
4761-111,GURLEY LIMESTONE,26291,DOT 67,27,26291-DOT 67,1/1/2025 0:00,1000000
4761-111,GURLEY LIMESTONE,28341,DOT 89,30.25,28341-DOT 89,1/1/2025 0:00,1000000
5179-112,QUEEN CREEK STONE,31040,CRUSHER FINES,23,31040-CRUSHER FINES,1/1/2025 0:00,1000000
5212-132,PLACITAS S&G,31041,Finished Stone,0,31041-Finished Stone,2/12/2024 0:00,1000000
5623-111,BROOKSVILLE STONE,25261,COMMERCIAL #57 STONE,0,25261-COMMERCIAL #57 STONE,4/25/2024 0:00,1000000
5623-111,BROOKSVILLE STONE,25291,DOT #57 STONE,0,25291-DOT #57 STONE,4/25/2024 0:00,1000000
5623-111,BROOKSVILLE STONE,26291,DOT #67 STONE,0,26291-DOT #67 STONE,4/25/2024 0:00,1000000
5629-141,TAFT YARD,24161,#4 STONE,64.35,24161-#4 STONE,1/1/2025 0:00,1000000
5629-141,TAFT YARD,25291,COMMERCIAL 57 STONE,0,25291-COMMERCIAL 57 STONE,5/2/2024 0:00,1000000
5629-141,TAFT YARD,26291,#67 LIMESTONE,0,26291-#67 LIMESTONE,5/2/2024 0:00,1000000
5629-141,TAFT YARD,28341,COMMERCIAL 89 STONE,0,28341-COMMERCIAL 89 STONE,5/2/2024 0:00,1000000
5630-141,MANATEE YARD,25261,COMMERCIAL #57 STONE,0,25261-COMMERCIAL #57 STONE,7/3/2024 0:00,1000000
5630-141,MANATEE YARD,28341,DOT #89 STONE,0,28341-DOT #89 STONE,7/3/2024 0:00,1000000
5632-141,TAMPA,24161,COMMERCIAL #4 STONE,0,24161-COMMERCIAL #4 STONE,5/2/2024 0:00,1000000
5632-141,TAMPA,25151,COMMERCIAL #5 STONE,53.1,25151-COMMERCIAL #5 STONE,1/1/2025 0:00,1000000
5632-141,TAMPA,25261,COMMERCIAL #57 STONE,53.1,25261-COMMERCIAL #57 STONE,1/1/2025 0:00,1000000
5632-141,TAMPA,25291,DOT #57 STONE,54.35,25291-DOT #57 STONE,1/1/2025 0:00,1000000
5632-141,TAMPA,26291,DOT #67 STONE,55.35,26291-DOT #67 STONE,1/1/2025 0:00,1000000
5632-141,TAMPA,28341,DOT #89 STONE,59.85,28341-DOT #89 STONE,1/1/2025 0:00,1000000
5634-141,VULCAN MARITIME YARD,24161,NO. 4 STONE WASHED,57.1,24161-NO. 4 STONE WASHED,1/1/2025 0:00,1000000
5634-141,VULCAN MARITIME YARD,25261,Commercial 57,57.1,25261-Commercial 57,1/1/2025 0:00,1000000
5634-141,VULCAN MARITIME YARD,25291,DOT No 57 Stone Washed,58.35,25291-DOT No 57 Stone Washed,1/1/2025 0:00,1000000
5634-141,VULCAN MARITIME YARD,26291,DOT No 67 Stone Washed,59.35,26291-DOT No 67 Stone Washed,1/1/2025 0:00,1000000
5634-141,VULCAN MARITIME YARD,28341,No 89 Stone Washed,63.6,28341- No 89 Stone Washed,1/1/2025 0:00,1000000
5664-141,ORLANDO SALES YARD,25291,COMMERCIAL 57 STONE,0,25291-COMMERCIAL 57 STONE,5/3/2024 0:00,1000000
5664-141,ORLANDO SALES YARD,26291,COMMERCIAL #67 LIMESTONE,0,26291-COMMERCIAL #67 LIMESTONE,5/3/2024 0:00,1000000
5664-141,ORLANDO SALES YARD,28341,COMMERCIAL 89 STONE,0,28341-COMMERCIAL 89 STONE,5/3/2024 0:00,1000000
5666-141,FLORIDA ON THE MOVE,28341,DOT #89 STONE,0,28341-DOT #89 STONE,5/3/2024 0:00,1000000
5682-111,FORT MYERS,24161,#4 STONE,47.35,24161-#4 STONE,1/1/2025 0:00,1000000
5682-111,FORT MYERS,25151,#5 STONE,39.35,25151-#5 STONE,1/1/2025 0:00,1000000
5682-111,FORT MYERS,25261,#57 STONE,43.35,25261-#57 STONE,1/1/2025 0:00,1000000
5682-111,FORT MYERS,25291,DOT #57 STONE (P1),42.85,25291-DOT #57 STONE (P1),1/1/2025 0:00,1000000
5682-111,FORT MYERS,26291,DOT #67 STONE (P1),0,26291-DOT #67 STONE (P1),5/8/2024 0:00,1000000
5682-111,FORT MYERS,28341,DOT #89 STONE (P2),48.35,28341-DOT #89 STONE (P2),1/1/2025 0:00,1000000
5688-141,KEYSTONE - SAC TUN,24161,COMMERCIAL #4 STONE,50.35,24161-COMMERCIAL #4 STONE,7/1/2024 0:00,1000000
5688-141,KEYSTONE - SAC TUN,25151,NO. 5 STONE UNWASHED,0,25151-NO. 5 STONE UNWASHED,7/3/2024 0:00,1000000
5688-141,KEYSTONE - SAC TUN,25261,COMMERCIAL #57 STONE,50.35,25261-COMMERCIAL #57 STONE,7/1/2024 0:00,1000000
5688-141,KEYSTONE - SAC TUN,25291,DOT #57 STONE,0,25291-DOT #57 STONE,5/8/2024 0:00,1000000
5688-141,KEYSTONE - SAC TUN,26291,DOT #67 STONE,0,26291-DOT #67 STONE,5/8/2024 0:00,1000000
5688-141,KEYSTONE - SAC TUN,28341,DOT #89 STONE,0,28341-DOT #89 STONE,5/8/2024 0:00,1000000
5689-111,MIAMI,24161,#4 STONE,39.35,24161-#4 STONE,1/1/2025 0:00,1000000
5689-111,MIAMI,25261,COMMERCIAL #57 STONE,39.35,25261-COMMERCIAL #57 STONE,1/1/2025 0:00,1000000
5689-111,MIAMI,25291,DOT #57 STONE,37.85,25291-DOT #57 STONE,1/1/2025 0:00,1000000
5689-111,MIAMI,26291,#67 STONE,39.35,26291-#67 STONE,1/1/2025 0:00,1000000
5689-111,MIAMI,28341,DOT #89 STONE,44.35,28341-DOT #89 STONE,1/1/2025 0:00,1000000
5751-411,BROOKSVILLE,24161,COMMERCIAL #4 STONE,0,24161-COMMERCIAL #4 STONE,5/8/2024 0:00,1000000
5751-411,BROOKSVILLE,25261,COMMERCIAL #57 STONE,37.5,25261-COMMERCIAL #57 STONE,7/1/2024 0:00,1000000
5919-141,AUBURNDALE,24161,NO. 4 STONE WASHED,0,24161-NO. 4 STONE WASHED,5/8/2024 0:00,1000000
5919-141,AUBURNDALE,26291,NO. 67 STONE WASHED,0,26291-NO. 67 STONE WASHED,5/8/2024 0:00,1000000
6423-141,BLAKELY ISLAND - PRIDE,24151,NO. 4 UNWASHED,56,24151-NO. 4 UNWASHED,1/1/2025 0:00,1000000
6423-141,BLAKELY ISLAND - PRIDE,25291,57 Washed,56,25291-57 Washed,1/1/2025 0:00,1000000
6423-141,BLAKELY ISLAND - PRIDE,26291,#67 Washed,56,26291-#67 Washed,1/1/2025 0:00,1000000
6462-141,WESTWEGO - GRAND RIVERS,24151,4 WHITE,45,24151-4 WHITE,1/1/2025 0:00,1000000
6462-141,WESTWEGO - GRAND RIVERS,25291,57 Gray,45,25291-57 Gray,1/1/2025 0:00,1000000
6535-141,SGC VALPARAISO - CALERA SY AGGREGATE,25291,NO. 57 STONE WASHED,58,25291-NO. 57 STONE WASHED,1/1/2025 0:00,1000000
6607-141,SGC EAST MEMPHIS - CHEROKEE SY AGGREGATE,24161,NO. 4 STONE WASHED,34,24161-NO. 4 STONE WASHED,1/1/2025 0:00,1000000
6607-141,SGC EAST MEMPHIS - CHEROKEE SY AGGREGATE,25291,NO. 57 STONE WASHED,34,25291-NO. 57 STONE WASHED,1/1/2025 0:00,1000000
6607-141,SGC EAST MEMPHIS - CHEROKEE SY AGGREGATE,26291,NO. 67 STONE WASHED,34,26291-NO. 67 STONE WASHED,1/1/2025 0:00,1000000
6607-141,SGC EAST MEMPHIS - CHEROKEE SY AGGREGATE,27271,NO. 7 STONE WASHED,35,27271-NO. 7 STONE WASHED,1/1/2025 0:00,1000000
6607-141,SGC EAST MEMPHIS - CHEROKEE SY AGGREGATE,28341,NO. 89 STONE WASHED,34,28341-NO. 89 STONE WASHED,1/1/2025 0:00,1000000
6731-141,BROWNSVILLE - COMMON,25291,"CONC AGG 1"" (#57)",0,"25291-CONC AGG 1"" (#57)",10/1/2023 0:00,1000000
7252-113,St. Thomas Quarry,31040,"Manufactured Sand (Washed)  (1/4"" Minus)",100,"31040-Manufactured Sand (Washed)  (1/4"" Minus)",1/1/2025 0:00,1000000
7272-111,WANTAGE,24151,"ASTM #4 1 1/2"""" STONE",38.8,"24151-ASTM #4 1 1/2"""" STONE",7/1/2025 0:00,1000000
7272-111,WANTAGE,25291,"ASTM #57 3/4"""" STONE",38.15,"25291-ASTM #57 3/4"""" STONE",7/1/2025 0:00,1000000
7272-111,WANTAGE,26291,"ASTM#67 5/8"""" STONE",0,"26291-ASTM#67 5/8"""" STONE",11/17/2021 0:00,1000000
7272-111,WANTAGE,27271,ASTM #7 CRUSHED STONE,42.75,27271-ASTM #7 CRUSHED STONE,7/1/2025 0:00,1000000
7272-111,WANTAGE,28191,"ASTM #8 3/8"" STONE",42.75,"28191-ASTM #8 3/8"" STONE",7/1/2025 0:00,1000000
7283-111,WEST TX USC,25291,#57 STONE,0,25291-#57 STONE,10/1/2023 0:00,1000000
7284-141,25TH STREET,25291,"LIME ASTM #57 3/4"""" STONE",52.15,"25291-LIME ASTM #57 3/4"""" STONE",1/2/2025 0:00,1000000
7284-141,25TH STREET,26291,"LIME ASTM#67 5/8"""" STONE",52.15,"26291-LIME ASTM#67 5/8"""" STONE",1/2/2025 0:00,1000000
7284-141,25TH STREET,28191,"LIME ASTM #8 3/8"""" STONE",64,"28191-LIME ASTM #8 3/8"""" STONE",1/2/2025 0:00,1000000
7285-112,ST. CROIX,31040,"Manufactured Sand (1/4"" Minus)",68,"31040-Manufactured Sand (1/4"" Minus)",1/1/2025 0:00,1000000
7293-141,NORTH SHORE TERMINAL,25291,"LIME ASTM #57 3/4"""" STONE",46.75,"25291-LIME ASTM #57 3/4"""" STONE",1/2/2025 0:00,1000000
7293-141,NORTH SHORE TERMINAL,28191,LIME ASTM #8 STONE,0,28191-LIME ASTM #8 STONE,4/12/2023 0:00,1000000
7294-141,OCEANSIDE MARINE TERMINAL,25291,"LIME ASTM #57 3/4"""" STONE",2,"25291-LIME ASTM #57 3/4"""" STONE",1/2/2025 0:00,1000000
7294-141,OCEANSIDE MARINE TERMINAL,28191,"LIME ASTM #8 3/8"""" STONE",0,"28191-LIME ASTM #8 3/8"""" STONE",11/17/2021 0:00,1000000
7295-141,PIER J,25291,"ASTM #57 3/4"""" LIME STONE",0,"25291-ASTM #57 3/4"""" LIME STONE",2/11/2025 0:00,1000000
1112-111,,15391,CRUSHER RUN/GRADE C BASE,26,,7/1/2025 0:00,1000000
1112-111,,15441,PUG,26.5,,7/1/2025 0:00,1000000
1112-111,,24081,NO. 2 STONE,32.5,,7/1/2025 0:00,1000000
1112-111,,24151,NO. 4 STONE,32.5,,7/1/2025 0:00,1000000
1112-111,,25281,NO. 57 STONE,32.5,,7/1/2025 0:00,1000000
1112-111,,27261,"1/2"""" -- NO. 7 STONE",0,,8/1/2022 0:00,1000000
1112-111,,28181,NO. 8 UNWASHED,32.5,,7/1/2025 0:00,1000000
1112-111,,30091,NO. 10 STONE,32.5,,7/1/2025 0:00,1000000
1112-111,,31041,MFG SAND - WASHED SAND,44,,7/1/2025 0:00,1000000
1113-111,,15391,CRUSHER RUN/GRADE C BASE,24.5,,7/1/2025 0:00,1000000
1113-111,,15441,PUG,24.75,,7/1/2025 0:00,1000000
1113-111,,24081,NO. 2 STONE,0,,8/1/2022 0:00,1000000
1113-111,,24151,NO. 4 STONE,31.55,,7/1/2025 0:00,1000000
1113-111,,25281,NO. 57 STONE,31.55,,7/1/2025 0:00,1000000
1113-111,,26271,NO. 67 STONE,0,,8/1/2022 0:00,1000000
1113-111,,27261,NO. 7 STONE,31.55,,7/1/2025 0:00,1000000
